0,0.0,0.0,0.19008264462809918,-0.049586776859504134,0.34710743801652894,-0.19834710743801653,0.4793388429752066,-0.33884297520661155,0.6115702479338843,-0.4049586776859504,0.2892561983471074,-0.48760330578512395,0.40082644628099173,-0.6776859504132231,0.4628099173553719,-0.7975206611570248,0.5165289256198347,-0.8884297520661157,0.16942148760330578,-0.5371900826446281,0.2396694214876033,-0.7603305785123967,0.2892561983471074,-0.8966942148760331,0.3305785123966942,-1.0,0.049586776859504134,-0.5371900826446281,0.07851239669421488,-0.7479338842975206,0.10743801652892562,-0.8801652892561983,0.14049586776859505,-0.9834710743801653,-0.0743801652892562,-0.49173553719008267,-0.12396694214876033,-0.640495867768595,-0.15289256198347106,-0.743801652892562,-0.17355371900826447,-0.8429752066115702
0,0.0,0.0,0.1721698113207547,-0.0589622641509434,0.32075471698113206,-0.20047169811320756,0.42924528301886794,-0.33962264150943394,0.5424528301886793,-0.4268867924528302,0.28537735849056606,-0.49528301886792453,0.3891509433962264,-0.6721698113207547,0.45047169811320753,-0.7924528301886793,0.5023584905660378,-0.8985849056603774,0.17452830188679244,-0.5495283018867925,0.25707547169811323,-0.75,0.3113207547169811,-0.8820754716981132,0.3608490566037736,-1.0,0.054245283018867926,-0.5518867924528302,0.10141509433962265,-0.75,0.14150943396226415,-0.8797169811320755,0.18867924528301888,-0.9929245283018868,-0.08254716981132075,-0.5117924528301887,-0.13443396226415094,-0.6650943396226415,-0.16273584905660377,-0.7783018867924528,-0.17688679245283018,-0.8891509433962265
0,0.0,0.0,0.20784313725490197,-0.043137254901960784,0.38823529411764707,-0.18823529411764706,0.5215686274509804,-0.30980392156862746,0.6313725490196078,-0.3803921568627451,0.32941176470588235,-0.47843137254901963,0.43529411764705883,-0.6705882352941176,0.49019607843137253,-0.788235294117647,0.5254901960784314,-0.8862745098039215,0.2235294117647059,-0.5294117647058824,0.30980392156862746,-0.7529411764705882,0.3568627450980392,-0.8862745098039215,0.3843137254901961,-0.996078431372549,0.10588235294117647,-0.5333333333333333,0.14901960784313725,-0.7529411764705882,0.1843137254901961,-0.8901960784313725,0.21176470588235294,-1.0,-0.0196078431372549,-0.4980392156862745,-0.07058823529411765,-0.6666666666666666,-0.09803921568627451,-0.7803921568627451,-0.11764705882352941,-0.8823529411764706
0,0.0,0.0,0.1752988047808765,-0.06374501992031872,0.3107569721115538,-0.21912350597609562,0.4063745019920319,-0.3705179282868526,0.4860557768924303,-0.47808764940239046,0.2151394422310757,-0.5059760956175299,0.27091633466135456,-0.701195219123506,0.29880478087649404,-0.8247011952191236,0.3147410358565737,-0.9322709163346613,0.099601593625498,-0.5378486055776892,0.1394422310756972,-0.7529880478087649,0.16334661354581673,-0.8884462151394422,0.18326693227091634,-1.0,-0.01195219123505976,-0.5179282868525896,-0.01195219123505976,-0.7171314741035857,0.00398406374501992,-0.848605577689243,0.0199203187250996,-0.9601593625498008,-0.12350597609561753,-0.4581673306772908,-0.17928286852589642,-0.601593625498008,-0.2151394422310757,-0.7091633466135459,-0.23904382470119523,-0.8087649402390438
0,0.0,0.0,0.16967509025270758,-0.07220216606498195,0.2815884476534296,-0.23104693140794225,0.3212996389891697,-0.3971119133574007,0.36823104693140796,-0.5234657039711191,0.23465703971119134,-0.47653429602888087,0.26353790613718414,-0.6642599277978339,0.27075812274368233,-0.7870036101083032,0.2743682310469314,-0.8989169675090253,0.13357400722021662,-0.5126353790613718,0.1588447653429603,-0.7292418772563177,0.17689530685920576,-0.8736462093862816,0.19494584837545126,-1.0,0.032490974729241874,-0.5054151624548736,0.05054151624548736,-0.7111913357400722,0.07581227436823104,-0.8447653429602888,0.10469314079422383,-0.9602888086642599,-0.06859205776173286,-0.4693140794223827,-0.05776173285198556,-0.6425992779783394,-0.039711191335740074,-0.7509025270758123,-0.018050541516245487,-0.851985559566787
0,0.0,0.0,0.182,-0.034,0.342,-0.17,0.464,-0.308,0.598,-0.37,0.318,-0.46,0.438,-0.63,0.51,-0.746,0.566,-0.846,0.194,-0.522,0.266,-0.726,0.314,-0.856,0.358,-0.97,0.064,-0.53,0.094,-0.742,0.122,-0.88,0.15,-1.0,-0.076,-0.49,-0.14,-0.66,-0.178,-0.776,-0.202,-0.89
0,0.0,0.0,0.18526315789473685,-0.06947368421052631,0.32842105263157895,-0.2063157894736842,0.4336842105263158,-0.33473684210526317,0.5494736842105263,-0.4189473684210526,0.28,-0.4842105263157895,0.37473684210526315,-0.6736842105263158,0.4231578947368421,-0.8126315789473684,0.4589473684210526,-0.9284210526315789,0.15157894736842106,-0.5305263157894737,0.20842105263157895,-0.7410526315789474,0.24842105263157896,-0.8842105263157894,0.2863157894736842,-1.0,0.016842105263157894,-0.5221052631578947,0.031578947368421054,-0.7221052631578947,0.05052631578947368,-0.8589473684210527,0.07368421052631578,-0.9663157894736842,-0.12210526315789473,-0.4652631578947368,-0.18526315789473685,-0.6189473684210526,-0.22105263157894736,-0.7326315789473684,-0.24421052631578946,-0.8336842105263158
0,0.0,0.0,-0.17511520737327188,-0.004608294930875576,-0.33410138248847926,-0.14516129032258066,-0.42857142857142855,-0.2857142857142857,-0.5207373271889401,-0.3824884792626728,-0.2488479262672811,-0.41935483870967744,-0.3271889400921659,-0.619815668202765,-0.3824884792626728,-0.7557603686635944,-0.43317972350230416,-0.8640552995391705,-0.11059907834101383,-0.45852534562211983,-0.16129032258064516,-0.7004608294930875,-0.2073732718894009,-0.8617511520737328,-0.2534562211981567,-1.0,0.027649769585253458,-0.4423963133640553,0.004608294930875576,-0.6728110599078341,-0.020737327188940093,-0.8271889400921659,-0.04608294930875576,-0.967741935483871,0.15668202764976957,-0.3824884792626728,0.20506912442396313,-0.5668202764976958,0.2488479262672811,-0.684331797235023,0.2834101382488479,-0.7903225806451613
0,0.0,0.0,-0.1910828025477707,-0.055201698513800426,-0.34182590233545646,-0.19957537154989385,-0.43312101910828027,-0.3333333333333333,-0.5329087048832272,-0.42462845010615713,-0.2802547770700637,-0.4607218683651805,-0.35881104033970274,-0.6560509554140127,-0.4118895966029724,-0.772823779193206,-0.4564755838641189,-0.8747346072186837,-0.15498938428874734,-0.4989384288747346,-0.2059447983014862,-0.7346072186836518,-0.24416135881104034,-0.8768577494692145,-0.28450106157112526,-1.0,-0.03184713375796178,-0.49044585987261147,-0.050955414012738856,-0.7091295116772823,-0.07218683651804671,-0.8492569002123143,-0.09978768577494693,-0.9787685774946921,0.09129511677282377,-0.4416135881104034,0.13588110403397027,-0.6029723991507431,0.1740976645435244,-0.7112526539278131,0.19957537154989385,-0.8131634819532909
0,0.0,0.0,-0.18,-0.08285714285714285,-0.32285714285714284,-0.23714285714285716,-0.41714285714285715,-0.37714285714285717,-0.5142857142857142,-0.4857142857142857,-0.21428571428571427,-0.49142857142857144,-0.2714285714285714,-0.6942857142857143,-0.30857142857142855,-0.8171428571428572,-0.33714285714285713,-0.9257142857142857,-0.08285714285714285,-0.5057142857142857,-0.09714285714285714,-0.74,-0.10857142857142857,-0.88,-0.12,-1.0,0.037142857142857144,-0.4742857142857143,0.05714285714285714,-0.6857142857142857,0.06285714285714286,-0.8257142857142857,0.06285714285714286,-0.9485714285714286,0.14857142857142858,-0.4114285714285714,0.22285714285714286,-0.5571428571428572,0.27714285714285714,-0.6542857142857142,0.32,-0.7428571428571429
